siteIDPc,datePc,obsPc,startTimePc,intervalPc,sppPc,count10Pc,count20Pc,count30Pc,count40Pc,count50Pc,detectionPc
BROWANNMD1,2017-06-12,JLM,07:07,2,SOSP,0,0,0,1,0,A
BROWANNMD1,2017-06-12,JLM,07:07,3,BLJA,0,0,0,0,1,A
BROWANNMD1,2017-06-12,JLM,07:07,3,CARW,1,0,1,0,0,A
BROWANNMD1,2017-06-12,JLM,07:07,3,GRCA,0,0,1,0,0,A
BROWANNMD1,2017-06-12,JLM,07:07,3,NOCA,0,0,1,0,0,A
BRYAANGFL1,2017-04-08,ERF,06:50,1,CARW,0,1,1,1,1,A
BRYAANGFL1,2017-04-08,ERF,06:50,1,NOCA,0,0,1,0,1,A
BRYAANGFL1,2017-04-08,ERF,06:50,1,TUTI,0,0,1,0,1,A
BRYAANGFL1,2017-04-08,ERF,06:50,2,CARW,0,0,1,1,1,A
BRYAANGFL1,2017-04-08,ERF,06:50,2,NOCA,0,0,1,1,1,A
BRYAANGFL1,2017-04-08,ERF,06:50,2,TUTI,0,0,1,1,0,A
BRYAANGFL1,2017-04-08,ERF,06:50,3,CACH,0,0,0,1,1,A
BRYAANGFL1,2017-04-08,ERF,06:50,3,CARW,0,0,1,1,1,A
BRYAANGFL1,2017-04-08,ERF,06:50,3,NOCA,0,0,0,0,1,A
BRYAANGFL1,2017-04-08,ERF,06:50,3,TUTI,0,1,0,1,0,A
BUISNORVA1,2017-06-15,JLM,07:02,1,AMCR,0,0,0,0,1,A
BUISNORVA1,2017-06-15,JLM,07:02,1,AMRO,0,0,1,0,0,V
BUISNORVA1,2017-06-15,JLM,07:02,1,CACH,0,0,0,1,0,A
BUISNORVA1,2017-06-15,JLM,07:02,1,DOWO,0,0,1,0,0,A
BUISNORVA1,2017-06-15,JLM,07:02,1,NOCA,0,0,0,1,0,A
BUISNORVA1,2017-06-15,JLM,07:02,1,RBWO,0,0,0,1,0,A
BUISNORVA1,2017-06-15,JLM,07:02,1,TUTI,0,0,0,1,0,A
BUISNORVA1,2017-06-15,JLM,07:02,1,WBNU,0,0,1,0,0,A
BUISNORVA1,2017-06-15,JLM,07:02,2,CACH,0,0,1,0,0,A
BUISNORVA1,2017-06-15,JLM,07:02,2,CARW,0,1,0,0,0,A
BUISNORVA1,2017-06-15,JLM,07:02,2,NOCA,0,1,0,0,1,A
BUISNORVA1,2017-06-15,JLM,07:02,2,RBWO,0,0,0,1,0,A
BUISNORVA1,2017-06-15,JLM,07:02,2,TUTI,0,0,0,1,0,A
BUISNORVA1,2017-06-15,JLM,07:02,2,WBNU,0,0,1,0,0,A
BUISNORVA1,2017-06-15,JLM,07:02,3,CACH,0,0,0,1,0,A
BUISNORVA1,2017-06-15,JLM,07:02,3,GRCA,0,0,1,0,0,B
BUISNORVA1,2017-06-15,JLM,07:02,3,NOCA,0,0,1,0,0,A
BUISNORVA1,2017-06-15,JLM,07:02,3,RBWO,0,0,0,1,0,A
BUISNORVA1,2017-06-15,JLM,07:02,3,TUTI,0,0,1,0,0,A
BUISNORVA1,2017-06-15,JLM,07:02,3,WBNU,0,0,0,1,0,A
BULLTHOMA1,2017-08-05,JLK,07:13,1,AMCR,0,0,1,1,0,A
BULLTHOMA1,2017-08-05,JLK,07:13,1,AMRO,0,0,1,0,0,A
BULLTHOMA1,2017-08-05,JLK,07:13,1,BLJA,0,0,0,1,0,A
BULLTHOMA1,2017-08-05,JLK,07:13,1,CHSW,0,0,7,0,0,B
BULLTHOMA1,2017-08-05,JLK,07:13,1,DOWO,0,0,0,1,0,A
BULLTHOMA1,2017-08-05,JLK,07:13,1,GRCA,0,1,1,0,0,A
BULLTHOMA1,2017-08-05,JLK,07:13,1,MODO,0,1,0,0,0,V
BULLTHOMA1,2017-08-05,JLK,07:13,1,NOCA,0,0,1,0,0,A
BULLTHOMA1,2017-08-05,JLK,07:13,1,TUTI,0,0,1,0,0,A
BULLTHOMA1,2017-08-05,JLK,07:13,2,AMCR,0,0,1,0,0,A
BULLTHOMA1,2017-08-05,JLK,07:13,2,AMCR,0,0,0,1,0,V
BULLTHOMA1,2017-08-05,JLK,07:13,2,AMRO,0,0,1,0,0,A
BULLTHOMA1,2017-08-05,JLK,07:13,2,BLJA,0,2,0,0,0,V
BULLTHOMA1,2017-08-05,JLK,07:13,2,GRCA,1,1,0,0,0,V
BULLTHOMA1,2017-08-05,JLK,07:13,2,HOSP,0,0,0,1,0,V
BULLTHOMA1,2017-08-05,JLK,07:13,2,NOCA,0,1,0,0,0,A
BULLTHOMA1,2017-08-05,JLK,07:13,2,RBGR,1,0,0,0,0,V
BULLTHOMA1,2017-08-05,JLK,07:13,2,TUTI,0,6,0,0,0,A
BULLTHOMA1,2017-08-05,JLK,07:13,2,TUTI,0,0,1,0,0,V
BULLTHOMA1,2017-08-05,JLK,07:13,3,AMCR,0,0,0,1,0,A
BULLTHOMA1,2017-08-05,JLK,07:13,3,BLJA,0,0,0,1,0,A
BULLTHOMA1,2017-08-05,JLK,07:13,3,CHSW,0,0,0,5,0,B
BULLTHOMA1,2017-08-05,JLK,07:13,3,GRCA,0,2,0,0,0,V
BULLTHOMA1,2017-08-05,JLK,07:13,3,HOSP,0,0,0,1,0,V
BULLTHOMA1,2017-08-05,JLK,07:13,3,NOCA,0,0,1,0,0,A
BULLTHOMA1,2017-08-05,JLK,07:13,3,NOCA,0,0,0,1,0,V
BULLTHOMA1,2017-08-05,JLK,07:13,3,TUTI,0,0,3,0,0,A
BULLTHOMA1,2017-08-05,JLK,07:13,3,WBNU,0,0,2,0,0,A
BULLTHOMA1,2017-08-05,JLK,07:13,3,YSFL,0,0,0,1,0,A
BYERHEAPA1,2017-07-25,LY,05:45,1,AMRO,0,0,1,0,0,A
BYERHEAPA1,2017-07-25,LY,05:45,1,CARW,0,1,0,0,0,A
BYERHEAPA1,2017-07-25,LY,05:45,1,CHSP,1,0,0,0,0,A
BYERHEAPA1,2017-07-25,LY,05:45,1,HOWR,0,0,0,1,0,A
BYERHEAPA1,2017-07-25,LY,05:45,1,NOCA,0,2,1,0,1,A
BYERHEAPA1,2017-07-25,LY,05:45,1,SOSP,0,1,0,0,0,A
BYERHEAPA1,2017-07-25,LY,05:45,2,AMRO,0,0,1,0,0,A
BYERHEAPA1,2017-07-25,LY,05:45,2,CHSP,1,0,0,0,0,A
BYERHEAPA1,2017-07-25,LY,05:45,2,NOCA,0,1,2,0,0,A
BYERHEAPA1,2017-07-25,LY,05:45,2,TUTI,1,0,0,0,0,A
BYERHEAPA1,2017-07-25,LY,05:45,2,WOTH,0,0,0,1,0,A
BYERHEAPA1,2017-07-25,LY,05:45,3,AMRO,0,0,2,0,0,A
BYERHEAPA1,2017-07-25,LY,05:45,3,CARW,0,0,1,0,1,A
BYERHEAPA1,2017-07-25,LY,05:45,3,CHSP,0,1,0,0,1,A
BYERHEAPA1,2017-07-25,LY,05:45,3,WOTH,0,0,1,1,0,A
CALLEVEMA1,2017-06-19,ASJ,07:10,1,AMCR,0,0,1,1,0,A
CALLEVEMA1,2017-06-19,ASJ,07:10,1,BCCH,0,0,1,1,0,A
CALLEVEMA1,2017-06-19,ASJ,07:10,1,BLJA,0,0,0,0,1,A
CALLEVEMA1,2017-06-19,ASJ,07:10,1,HOSP,0,1,0,0,0,V
CALLEVEMA1,2017-06-19,ASJ,07:10,1,MODO,0,0,0,1,0,A
CALLEVEMA1,2017-06-19,ASJ,07:10,1,NOCA,0,0,0,1,0,A
CALLEVEMA1,2017-06-19,ASJ,07:10,1,RWBL,0,0,1,0,0,A
CALLEVEMA1,2017-06-19,ASJ,07:10,1,RWBL,0,1,0,0,0,V
CALLEVEMA1,2017-06-19,ASJ,07:10,1,TRES,0,1,0,0,0,B
CALLEVEMA1,2017-06-19,ASJ,07:10,2,AMCR,0,0,0,1,0,A
CALLEVEMA1,2017-06-19,ASJ,07:10,2,BCCH,0,0,0,1,0,A
CALLEVEMA1,2017-06-19,ASJ,07:10,2,BLJA,0,0,0,1,0,A
CALLEVEMA1,2017-06-19,ASJ,07:10,2,EABL,0,0,0,0,1,V
CALLEVEMA1,2017-06-19,ASJ,07:10,2,MODO,0,0,1,0,0,B
CALLEVEMA1,2017-06-19,ASJ,07:10,2,NOCA,0,0,0,1,0,A
CALLEVEMA1,2017-06-19,ASJ,07:10,2,RWBL,0,0,1,0,0,V
CALLEVEMA1,2017-06-19,ASJ,07:10,2,TRES,0,0,1,0,0,V
CALLEVEMA1,2017-06-19,ASJ,07:10,3,BARS,0,1,0,0,0,V
CALLEVEMA1,2017-06-19,ASJ,07:10,3,BCCH,0,0,1,0,0,A
CALLEVEMA1,2017-06-19,ASJ,07:10,3,BHCO,0,1,0,0,0,A
CALLEVEMA1,2017-06-19,ASJ,07:10,3,BLJA,0,0,0,1,0,A
CALLEVEMA1,2017-06-19,ASJ,07:10,3,CHSW,0,4,0,0,0,V
CALLEVEMA1,2017-06-19,ASJ,07:10,3,HOSP,1,1,0,0,0,V
CALLEVEMA1,2017-06-19,ASJ,07:10,3,HOWR,0,1,0,0,0,A
CALLEVEMA1,2017-06-19,ASJ,07:10,3,MODO,0,1,0,0,0,B
CALLEVEMA1,2017-06-19,ASJ,07:10,3,RWBL,0,0,1,0,0,A
CALLEVEMA1,2017-06-19,ASJ,07:10,3,RWBL,0,0,1,0,0,V
CALVCARMA1,2017-06-20,JLK,07:14,1,COGR,0,1,0,0,0,V
CALVCARMA1,2017-06-20,JLK,07:14,1,GRCA,0,0,1,0,0,A
CALVCARMA1,2017-06-20,JLK,07:14,1,HOSP,2,1,0,0,0,A
CALVCARMA1,2017-06-20,JLK,07:14,1,MODO,2,0,0,0,0,V
CALVCARMA1,2017-06-20,JLK,07:14,1,NOCA,0,0,0,0,1,A
CALVCARMA1,2017-06-20,JLK,07:14,1,NOMO,0,0,1,0,0,A
CALVCARMA1,2017-06-20,JLK,07:14,1,RODO,2,0,0,0,0,V
CALVCARMA1,2017-06-20,JLK,07:14,2,AMRO,0,1,0,0,0,V
CALVCARMA1,2017-06-20,JLK,07:14,2,CEDW,0,0,1,0,0,A
CALVCARMA1,2017-06-20,JLK,07:14,2,HOSP,0,4,3,0,0,A
CALVCARMA1,2017-06-20,JLK,07:14,2,MODO,0,0,3,0,0,V
CALVCARMA1,2017-06-20,JLK,07:14,2,NOCA,0,0,0,0,1,A
CALVCARMA1,2017-06-20,JLK,07:14,2,NOCA,0,0,0,0,1,V
CALVCARMA1,2017-06-20,JLK,07:14,2,NOMO,0,1,0,0,0,A
CALVCARMA1,2017-06-20,JLK,07:14,3,AMRO,0,1,0,0,0,V
CALVCARMA1,2017-06-20,JLK,07:14,3,CHSW,0,1,0,0,0,V
CALVCARMA1,2017-06-20,JLK,07:14,3,COGR,0,0,1,0,0,A
CALVCARMA1,2017-06-20,JLK,07:14,3,GRCA,0,0,1,0,0,A
CALVCARMA1,2017-06-20,JLK,07:14,3,HOSP,0,3,0,0,0,A
CALVCARMA1,2017-06-20,JLK,07:14,3,HOSP,0,2,0,0,0,V
CALVCARMA1,2017-06-20,JLK,07:14,3,MODO,0,1,0,0,0,A
CALVCARMA1,2017-06-20,JLK,07:14,3,MODO,0,0,2,0,0,V
CALVCARMA1,2017-06-20,JLK,07:14,3,NOCA,0,0,0,1,0,A
CALVCARMA1,2017-06-20,JLK,07:14,3,NOMO,0,0,1,0,0,A
CAMPGLOMD1,2017-05-03,klw,07:07,1,AMGO,0,0,0,0,1,A
CAMPGLOMD1,2017-05-03,klw,07:07,1,AMRO,0,0,0,1,2,B
CAMPGLOMD1,2017-05-03,klw,07:07,1,BAOR,0,0,0,1,0,A
CAMPGLOMD1,2017-05-03,klw,07:07,1,CARW,0,0,0,1,1,A
CAMPGLOMD1,2017-05-03,klw,07:07,1,COYE,0,0,0,0,1,A
CAMPGLOMD1,2017-05-03,klw,07:07,1,DOWO,0,0,0,1,0,A
CAMPGLOMD1,2017-05-03,klw,07:07,1,MYWA,0,1,0,0,0,A
CAMPGLOMD1,2017-05-03,klw,07:07,1,RWBL,0,0,0,1,2,A
CAMPGLOMD1,2017-05-03,klw,07:07,1,TUTI,0,1,0,0,0,B
CAMPGLOMD1,2017-05-03,klw,07:07,1,WAVI,0,0,0,1,0,A
CAMPGLOMD1,2017-05-03,klw,07:07,2,AMRO,0,0,1,1,1,B
CAMPGLOMD1,2017-05-03,klw,07:07,2,BAOR,0,0,0,1,1,A
CAMPGLOMD1,2017-05-03,klw,07:07,2,CEDW,0,0,0,2,0,A
CAMPGLOMD1,2017-05-03,klw,07:07,2,COGR,0,1,0,0,0,B
CAMPGLOMD1,2017-05-03,klw,07:07,2,COYE,0,0,0,1,1,A
CAMPGLOMD1,2017-05-03,klw,07:07,2,EATO,0,0,0,0,1,A
CAMPGLOMD1,2017-05-03,klw,07:07,2,RWBL,1,1,0,0,1,A
CAMPGLOMD1,2017-05-03,klw,07:07,2,TUTI,0,0,0,0,1,B
CAMPGLOMD1,2017-05-03,klw,07:07,3,AMRO,0,0,0,2,1,B
CAMPGLOMD1,2017-05-03,klw,07:07,3,CACH,0,0,0,0,1,A
CAMPGLOMD1,2017-05-03,klw,07:07,3,COGR,0,1,0,0,0,B
CAMPGLOMD1,2017-05-03,klw,07:07,3,COYE,0,0,0,0,1,A
CAMPGLOMD1,2017-05-03,klw,07:07,3,RWBL,0,0,0,2,0,B
CAMPGLOMD1,2017-05-03,klw,07:07,3,TUTI,1,0,0,0,1,A
CAMPPAUFL1,2017-05-05,ERF,06:30,1,CARW,0,0,1,1,1,A
CAMPPAUFL1,2017-05-05,ERF,06:30,1,NOCA,0,1,1,0,1,A
CAMPPAUFL1,2017-05-05,ERF,06:30,2,CARW,0,0,1,0,1,A
CAMPPAUFL1,2017-05-05,ERF,06:30,2,NOCA,0,1,0,1,1,A
CAMPPAUFL1,2017-05-05,ERF,06:30,3,CARW,0,1,0,1,0,A
CAMPPAUFL1,2017-05-05,ERF,06:30,3,NOCA,0,1,0,1,1,A
CAMPPAUFL1,2017-05-05,ERF,06:30,3,NOCA,1,0,0,0,0,B
CAMPROSMD1,2017-06-10,akw,06:56,1,AMRO,0,0,1,0,0,A
CAMPROSMD1,2017-06-10,akw,06:56,1,CACH,0,0,0,2,0,A
CAMPROSMD1,2017-06-10,akw,06:56,1,CARW,0,0,0,0,1,A
CAMPROSMD1,2017-06-10,akw,06:56,1,COGR,0,0,3,0,0,A
CAMPROSMD1,2017-06-10,akw,06:56,1,EAWP,0,1,1,0,1,A
CAMPROSMD1,2017-06-10,akw,06:56,1,GRCA,0,1,0,0,0,A
CAMPROSMD1,2017-06-10,akw,06:56,1,NOCA,0,0,0,0,2,A
CAMPROSMD1,2017-06-10,akw,06:56,1,PIWO,0,0,0,1,0,A
CAMPROSMD1,2017-06-10,akw,06:56,1,RBWO,0,1,0,1,0,A
CAMPROSMD1,2017-06-10,akw,06:56,1,SOSP,0,0,1,0,0,A
CAMPROSMD1,2017-06-10,akw,06:56,1,YSFL,0,0,0,1,0,A
CAMPROSMD1,2017-06-10,akw,06:56,1,YSFL,1,0,0,0,0,V
CAMPROSMD1,2017-06-10,akw,06:56,2,AMRO,0,1,1,0,0,A
CAMPROSMD1,2017-06-10,akw,06:56,2,BLJA,0,0,0,0,1,A
CAMPROSMD1,2017-06-10,akw,06:56,2,CACH,0,0,2,2,0,A
CAMPROSMD1,2017-06-10,akw,06:56,2,EAWP,0,0,1,0,1,A
CAMPROSMD1,2017-06-10,akw,06:56,2,GRCA,0,2,0,2,0,A
CAMPROSMD1,2017-06-10,akw,06:56,2,HOSP,0,0,0,0,4,A
CAMPROSMD1,2017-06-10,akw,06:56,2,MODO,0,0,1,0,0,A
CAMPROSMD1,2017-06-10,akw,06:56,2,NOCA,0,0,0,1,2,A
CAMPROSMD1,2017-06-10,akw,06:56,2,PIWO,0,0,0,0,2,A
CAMPROSMD1,2017-06-10,akw,06:56,2,RBWO,1,0,1,0,0,A
CAMPROSMD1,2017-06-10,akw,06:56,2,YSFL,0,0,1,0,0,A
CAMPROSMD1,2017-06-10,akw,06:56,3,AMRO,0,0,1,0,0,A
CAMPROSMD1,2017-06-10,akw,06:56,3,CACH,0,0,2,0,3,A
CAMPROSMD1,2017-06-10,akw,06:56,3,COGR,0,0,3,0,0,A
CAMPROSMD1,2017-06-10,akw,06:56,3,DOWO,0,0,0,0,1,A
CAMPROSMD1,2017-06-10,akw,06:56,3,EAWP,0,0,0,2,0,A
CAMPROSMD1,2017-06-10,akw,06:56,3,GRCA,0,2,0,0,2,A
CAMPROSMD1,2017-06-10,akw,06:56,3,HOSP,0,0,0,0,4,A
CAMPROSMD1,2017-06-10,akw,06:56,3,NOCA,0,0,0,1,0,A
CAMPROSMD1,2017-06-10,akw,06:56,3,RBWO,0,1,1,0,0,A
CAMPROSMD1,2017-06-10,akw,06:56,3,SOSP,0,0,0,0,1,A
CANNANNMA1,2017-05-30,"JLK, ASJ",07:09,1,AMRO,0,0,1,0,0,A
CANNANNMA1,2017-05-30,"JLK, ASJ",07:09,1,BCCH,0,0,0,0,1,A
CANNANNMA1,2017-05-30,"JLK, ASJ",07:09,1,BLJA,0,1,0,0,0,A
CANNANNMA1,2017-05-30,"JLK, ASJ",07:09,1,HOSP,0,1,0,0,0,V
CANNANNMA1,2017-05-30,"JLK, ASJ",07:09,1,HOWR,0,1,0,0,0,A
CANNANNMA1,2017-05-30,"JLK, ASJ",07:09,1,NOCA,0,0,1,1,0,A
CANNANNMA1,2017-05-30,"JLK, ASJ",07:09,2,AMRO,1,0,0,0,0,V
CANNANNMA1,2017-05-30,"JLK, ASJ",07:09,2,HOWR,1,0,0,0,0,A
CANNANNMA1,2017-05-30,"JLK, ASJ",07:09,2,NOCA,0,1,0,1,0,A
CANNANNMA1,2017-05-30,"JLK, ASJ",07:09,2,RTHU,0,1,0,0,0,A
CANNANNMA1,2017-05-30,"JLK, ASJ",07:09,3,AMRO,1,0,0,0,0,B
CANNANNMA1,2017-05-30,"JLK, ASJ",07:09,3,BLJA,0,1,0,0,0,A
CANNANNMA1,2017-05-30,"JLK, ASJ",07:09,3,CEDW,0,0,1,0,0,A
CANNANNMA1,2017-05-30,"JLK, ASJ",07:09,3,CHSP,0,0,1,0,0,A
CANNANNMA1,2017-05-30,"JLK, ASJ",07:09,3,CHSP,1,0,0,0,0,V
CANNANNMA1,2017-05-30,"JLK, ASJ",07:09,3,GRCA,0,0,1,0,0,A
CANNANNMA1,2017-05-30,"JLK, ASJ",07:09,3,HOWR,1,1,0,0,0,A
CANNANNMA1,2017-05-30,"JLK, ASJ",07:09,3,RTHU,0,0,1,0,0,A
CANNANNMA1,2017-05-30,"JLK, ASJ",07:09,3,SOSP,0,0,1,0,0,A
CANNANNMA1,2017-05-30,"JLK, ASJ",07:09,3,TUTI,0,0,0,1,0,A
CARLDAVFL1,2017-04-20,ERF,06:30,1,CARW,0,1,0,1,0,A
CARLDAVFL1,2017-04-20,ERF,06:30,1,NOCA,0,0,0,1,1,A
CARLDAVFL1,2017-04-20,ERF,06:30,1,TUTI,0,0,0,1,0,A
CARLDAVFL1,2017-04-20,ERF,06:30,2,CARW,0,1,0,1,0,A
CARLDAVFL1,2017-04-20,ERF,06:30,2,NOCA,0,0,0,0,1,A
CARLDAVFL1,2017-04-20,ERF,06:30,3,CARW,0,1,0,1,0,A
CARLDAVFL1,2017-04-20,ERF,06:30,3,NOCA,0,0,0,1,1,A
CARLDAVFL1,2017-04-20,ERF,06:30,3,TUTI,0,0,0,0,1,A
CARRPAGCO1,2017-06-21,MM,07:30,1,AMRO,1,0,0,0,0,B
CARRPAGCO1,2017-06-21,MM,07:30,1,HOFI,0,0,0,1,0,A
CARRPAGCO1,2017-06-21,MM,07:30,2,AMRO,0,1,0,0,0,A
CARRPAGCO1,2017-06-21,MM,07:30,2,HOFI,0,0,1,0,0,A
CARRPAGCO1,2017-06-21,MM,07:30,3,AMRO,0,1,0,0,0,A
CARRPAGCO1,2017-06-21,MM,07:30,3,BTLH,1,0,0,0,0,B
CARTJOYGA1,2017-05-14,CLG,06:37,1,AMRO,0,0,0,0,1,A
CARTJOYGA1,2017-05-14,CLG,06:37,1,CARW,0,1,0,0,0,A
CARTJOYGA1,2017-05-14,CLG,06:37,1,GRCA,0,0,1,0,0,A
CARTJOYGA1,2017-05-14,CLG,06:37,1,NOCA,0,0,1,0,0,A
CARTJOYGA1,2017-05-14,CLG,06:37,1,SOSP,0,0,1,0,1,A
CARTJOYGA1,2017-05-14,CLG,06:37,2,AMRO,0,0,1,0,0,A
CARTJOYGA1,2017-05-14,CLG,06:37,2,CARW,0,1,0,0,1,A
CARTJOYGA1,2017-05-14,CLG,06:37,2,NOCA,0,0,1,0,0,A
CARTJOYGA1,2017-05-14,CLG,06:37,2,SOSP,0,0,1,1,0,A
CARTJOYGA1,2017-05-14,CLG,06:37,2,TUTI,0,0,0,0,1,A
CARTJOYGA1,2017-05-14,CLG,06:37,3,AMRO,0,0,0,1,0,A
CARTJOYGA1,2017-05-14,CLG,06:37,3,CACH,0,1,0,0,0,V
CARTJOYGA1,2017-05-14,CLG,06:37,3,CARW,0,1,0,0,0,B
CARTJOYGA1,2017-05-14,CLG,06:37,3,NOCA,0,0,1,0,0,A
CASEANNFL1,2017-05-09,ERF,06:20,1,CACH,0,0,0,1,0,A
CASEANNFL1,2017-05-09,ERF,06:20,1,CARW,0,1,0,0,1,A
CASEANNFL1,2017-05-09,ERF,06:20,1,NOCA,0,1,1,1,0,A
CASEANNFL1,2017-05-09,ERF,06:20,1,TUTI,0,0,0,0,1,A
CASEANNFL1,2017-05-09,ERF,06:20,2,CACH,0,0,0,1,0,A
CASEANNFL1,2017-05-09,ERF,06:20,2,CARW,0,1,0,0,1,A
CASEANNFL1,2017-05-09,ERF,06:20,2,NOCA,0,1,1,0,1,A
CASEANNFL1,2017-05-09,ERF,06:20,2,TUTI,0,0,0,0,1,A
CASEANNFL1,2017-05-09,ERF,06:20,3,CARW,0,1,0,0,1,A
CASEANNFL1,2017-05-09,ERF,06:20,3,NOCA,0,0,1,0,0,A
CASEANNFL1,2017-05-09,ERF,06:20,3,TUTI,0,0,0,1,0,A
CASSKATGA1,2017-06-14,CLG,06:37,1,AMRO,1,0,0,0,0,A
CASSKATGA1,2017-06-14,CLG,06:37,1,CACH,0,1,0,0,0,A
CASSKATGA1,2017-06-14,CLG,06:37,1,TUTI,0,0,0,1,0,A
CASSKATGA1,2017-06-14,CLG,06:37,2,CACH,0,0,1,0,0,A
CASSKATGA1,2017-06-14,CLG,06:37,2,TUTI,0,1,0,0,0,A
CASSKATGA1,2017-06-14,CLG,06:37,3,TUTI,0,0,1,0,0,A
CHALMICGA1,2017-06-08,CLG,06:20,1,AMRO,0,0,0,1,0,A
CHALMICGA1,2017-06-08,CLG,06:20,1,AMRO,0,1,0,0,0,V
CHALMICGA1,2017-06-08,CLG,06:20,1,BRTH,0,1,0,0,0,A
CHALMICGA1,2017-06-08,CLG,06:20,1,CACH,0,1,0,0,0,A
CHALMICGA1,2017-06-08,CLG,06:20,1,CARW,0,1,0,0,0,B
CHALMICGA1,2017-06-08,CLG,06:20,1,NOCA,1,0,2,0,1,A
CHALMICGA1,2017-06-08,CLG,06:20,1,NOCA,1,0,0,0,0,V
CHALMICGA1,2017-06-08,CLG,06:20,2,AMRO,0,0,1,0,0,A
CHALMICGA1,2017-06-08,CLG,06:20,2,BRTH,0,1,0,0,0,A
CHALMICGA1,2017-06-08,CLG,06:20,2,CACH,1,0,1,0,0,A
CHALMICGA1,2017-06-08,CLG,06:20,2,CARW,1,0,0,0,0,A
CHALMICGA1,2017-06-08,CLG,06:20,2,GRCA,0,1,0,0,0,A
CHALMICGA1,2017-06-08,CLG,06:20,2,NOCA,0,0,1,1,0,A
CHALMICGA1,2017-06-08,CLG,06:20,2,TUTI,0,0,0,1,0,A
CHALMICGA1,2017-06-08,CLG,06:20,3,BRTH,0,1,0,0,0,A
CHALMICGA1,2017-06-08,CLG,06:20,3,CACH,0,1,0,0,0,A
CHALMICGA1,2017-06-08,CLG,06:20,3,CARW,1,0,0,0,0,A
CHALMICGA1,2017-06-08,CLG,06:20,3,GRCA,1,0,0,0,0,A
CHALMICGA1,2017-06-08,CLG,06:20,3,NOCA,0,1,0,0,0,A
CHALMICGA1,2017-06-08,CLG,06:20,3,NOMO,1,0,0,0,0,V
CHAMPAUGA1,2017-04-09,CLG,07:13,1,AMRO,0,0,0,2,0,A
CHAMPAUGA1,2017-04-09,CLG,07:13,1,AMRO,0,1,0,0,0,V
CHAMPAUGA1,2017-04-09,CLG,07:13,1,CACH,2,0,0,0,0,B
CHAMPAUGA1,2017-04-09,CLG,07:13,1,CARW,1,0,0,0,0,V
CHAMPAUGA1,2017-04-09,CLG,07:13,1,HOWR,0,1,0,0,0,A
CHAMPAUGA1,2017-04-09,CLG,07:13,1,NOCA,0,1,0,1,0,B
CHAMPAUGA1,2017-04-09,CLG,07:13,1,NOMO,0,0,0,1,0,A
CHAMPAUGA1,2017-04-09,CLG,07:13,1,SOSP,0,0,0,0,1,A
CHAMPAUGA1,2017-04-09,CLG,07:13,1,TUTI,0,1,0,0,0,A
CHAMPAUGA1,2017-04-09,CLG,07:13,2,AMRO,0,0,0,0,1,A
CHAMPAUGA1,2017-04-09,CLG,07:13,2,AMRO,0,0,4,0,0,V
CHAMPAUGA1,2017-04-09,CLG,07:13,2,CACH,0,2,0,0,0,A
CHAMPAUGA1,2017-04-09,CLG,07:13,2,CARW,0,1,0,0,0,A
CHAMPAUGA1,2017-04-09,CLG,07:13,2,HOWR,1,0,0,0,0,A
CHAMPAUGA1,2017-04-09,CLG,07:13,2,NOMO,0,0,1,0,0,A
CHAMPAUGA1,2017-04-09,CLG,07:13,2,SOSP,0,0,0,1,0,A
CHAMPAUGA1,2017-04-09,CLG,07:13,3,AMRO,0,0,0,0,1,A
CHAMPAUGA1,2017-04-09,CLG,07:13,3,CACH,0,1,0,2,0,A
CHAMPAUGA1,2017-04-09,CLG,07:13,3,CARW,0,1,0,0,0,A
CHAMPAUGA1,2017-04-09,CLG,07:13,3,HOWR,0,1,0,0,0,A
CHAMPAUGA1,2017-04-09,CLG,07:13,3,SOSP,0,0,0,1,0,A
CHANSYLGA1,2017-05-09,CLG,06:35,1,AMRO,0,0,1,0,1,A
CHANSYLGA1,2017-05-09,CLG,06:35,1,BRTH,0,0,1,0,0,A
CHANSYLGA1,2017-05-09,CLG,06:35,1,CACH,0,0,0,0,1,A
CHANSYLGA1,2017-05-09,CLG,06:35,1,CARW,0,0,1,0,0,A
CHANSYLGA1,2017-05-09,CLG,06:35,1,GRCA,0,1,1,0,0,A
CHANSYLGA1,2017-05-09,CLG,06:35,1,HOWR,0,0,0,1,0,A
CHANSYLGA1,2017-05-09,CLG,06:35,1,SOSP,0,0,1,0,1,A
CHANSYLGA1,2017-05-09,CLG,06:35,1,TUTI,0,0,1,0,0,A
CHANSYLGA1,2017-05-09,CLG,06:35,2,AMRO,0,1,1,0,0,A
CHANSYLGA1,2017-05-09,CLG,06:35,2,CACH,1,0,0,0,0,V
CHANSYLGA1,2017-05-09,CLG,06:35,2,GRCA,0,0,1,0,0,A
CHANSYLGA1,2017-05-09,CLG,06:35,2,NOCA,0,1,1,0,0,A
CHANSYLGA1,2017-05-09,CLG,06:35,2,SOSP,0,0,1,0,0,A
CHANSYLGA1,2017-05-09,CLG,06:35,2,TUTI,0,1,0,0,0,A
CHANSYLGA1,2017-05-09,CLG,06:35,3,CACH,0,1,0,0,0,A
CHANSYLGA1,2017-05-09,CLG,06:35,3,GRCA,0,1,0,0,0,A
CHANSYLGA1,2017-05-09,CLG,06:35,3,SOSP,0,0,1,0,0,A
