siteIDTechRs,dateTechRs,observerTechRs,timeTechRs,forayNumberTechRs,bandNumberTechRs,longTechRs,latTechRs,typeTechRs,notesTechRs
BEALTOMMD1,2014-10-06,noData,00:01,99999,2441-96553,99999,99999,T,noData
BEALTOMMD1,2014-12-03,noData,00:01,99999,2441-96553,99999,99999,T,noData
BEARKARNC1,2017-05-24,AJB,09:30,1,0951-61588,-78.6659,35.8674,F,noData
BEARKARNC1,2017-05-24,AJB,10:05,1,2711-64050,-78.6659,35.8674,F,noData
BELMNIKGA1,2017-04-18,CLG,10:19,1,2711-54755,-84.34242,34.05306,F,"?, W TUTI"
BELMNIKGA1,2016-06-14,JLD,11:27,1,2711-54753,99999,99999,F,noData
BENNBILMA1,2017-05-25,JLK,10:15,1,2651-43241,-72.66939,42.42968,F,"GRCA, PG:X"
BENNBILMA1,2017-05-25,JLK,10:15,1,2720-99642,-72.66887,42.4272,F,BCCH. R:BX
BERGMICMD1,2004-05-25,noData,00:01,99999,2350-07604,99999,99999,T,noData
BERNCHRMD1,2002-04-26,noData,00:01,99999,8001-21304,99999,99999,T,noData
BERNCHRMD1,2002-04-28,noData,00:01,99999,1141-05626,99999,99999,T,noData
BERNCHRMD1,2003-07-02,noData,00:01,99999,1141-05626,99999,99999,T,noData
BERNCHRMD1,2003-07-02,noData,00:01,99999,8001-21424,99999,99999,T,noData
BERNCHRMD1,2004-07-20,noData,00:01,99999,8001-21305,99999,99999,T,noData
BILLPAIDC1,2017-05-26,AKW,10:35,1,2711-54855,-77.01293,38.97189,F,noData
BILLPAIDC1,2016-07-13,"KJW,MAR",11:05,1,2421-11389,-77.01423267,38.971694,F,noData
BIREROYPA1,2017-07-04,LY,09:00,99999,2741-54749,99999,99999,I,noData
BLANBETMD1,2017-07-20,JLM,06:55,1,2711-77144,-76.54403,39.10462,F,noData
BLANBETMD1,2004-05-29,noData,00:01,99999,1841-58606,99999,99999,T,noData
BLANBETMD1,2013-07-29,noData,00:01,99999,2341-29395,99999,99999,T,noData
BLANBETMD1,2016-06-30,KPK,08:20,99999,2641-96580,-76.544997,39.10519,I,noData
BLOCDAVMD1,2017-07-14,AKW,09:55,99999,2651-56269,99999,99999,I,noData
BLOCDAVMD1,2017-07-14,AKW,10:10,1,2651-52498,-77.00343,38.9751,F,noData
BLOCDAVMD1,2002-06-09,noData,00:01,99999,2250-24245,99999,99999,T,noData
BLOCDAVMD1,2002-06-23,noData,00:01,99999,1141-05611,99999,99999,T,noData
BLOCDAVMD1,2002-08-06,noData,00:01,99999,2250-24246,99999,99999,T,noData
BLOCDAVMD1,2008-05-17,noData,00:01,99999,2241-17620,99999,99999,T,noData
BLOCDAVMD1,2008-05-17,noData,00:01,99999,1951-40968,99999,99999,T,noData
BLOCDAVMD1,2015-07-11,noData,00:01,99999,2441-96351,99999,99999,T,noData
BLOCDAVMD1,2015-07-11,noData,00:01,99999,2641-63926,99999,99999,T,noData
BLOCDAVMD1,2015-07-11,noData,00:01,99999,2571-70361,99999,99999,T,noData
BLOCDAVMD1,2016-06-16,KPK,11:42,1,1342-72980,99999,99999,F,noData
BLOCDAVMD1,2016-06-16,KPK,07:16,99999,2651-52497,99999,99999,I,noData
BLOCDAVMD1,2016-06-16,KPK,11:27,1,2441-96351,99999,99999,F,noData
BLOOLEEFL1,2017-03-31,ERF,10:10,1,2601-07787,-82.46448,29.56465,F,noData
BLOOLEEFL1,2017-03-31,ERF,10:32,1,2601-07791,-82.43531,29.56469,F,noData
BLOOLEEFL1,2015-04-30,noData,00:01,99999,2661-07789,99999,99999,T,noData
BLOOLEEFL1,2015-04-30,noData,00:01,99999,1991-18040,99999,99999,T,noData
BLOOLEEFL1,2016-04-08,ZZ,00:01,99999,2531-99356,99999,99999,T,noData
BLOOLEEFL1,2016-04-08,ZZ,00:01,99999,1991-18038,99999,99999,T,noData
BLOOLEEFL1,2016-04-08,ZZ,00:01,99999,2331-09123,99999,99999,T,noData
BLOOLEEFL1,2016-04-08,ZZ,00:01,99999,2590-82040,99999,99999,T,noData
BLOOLEEFL1,2016-04-08,ZZ,00:01,99999,2331-09334,99999,99999,T,noData
BLUEHPKGA1,2017-05-31,CLG,10:18,1,1352-27690,-84.38034,33.86593,F,"R,YX GRCA"
BOBAMICNC1,2016-05-30,JIC,10:00,99999,2180-92410,99999,99999,T,noData
BODKANNMA1,2017-06-09,ASJ,10:54,1,2750-35042,99999,99999,F,"NO LAT LONG, OUT OF CELL SERVICE RANGE"
BOONGREMD1,2017-06-27,KLW,09:23,1,2641-63847,-76.62418,39.37956,F,noData
BOONGREMD1,2017-06-27,AKW,09:28,1,2441-96398,-76.62411,39.37972,F,noData
BOONGREMD1,2013-07-19,noData,00:01,99999,2590-82013,99999,99999,T,noData
BOONGREMD1,2015-06-16,noData,00:01,99999,2641-63847,99999,99999,T,noData
BOONGREMD1,2015-06-16,noData,00:01,99999,2441-96561,99999,99999,T,noData
BORGRACMD1,2005-06-06,noData,00:01,99999,1801-09580,99999,99999,T,noData
BOSCJOEDC1,2017-06-14,JLM,09:08,1,2651-51843,-77.06272,38.93472,F,noData
BOSCJOEDC1,2017-06-14,JLM,09:34,1,2741-54627,-77.0626,38.93522,F,noData
BOSCJOEDC1,2017-06-14,JLM,09:43,1,2651-56778,-77.06208,38.93554,F,Missing color bands. This is the only GRCA with X on the right
BOUDLYNMA1,2017-06-16,JLK,12:36,1,2750-34950,-72.32156444,42.59025578,F,noData
BRADVALGA1,2017-03-25,11:59,11:59,1,2750-41619,-84.36816,34.0481,F,"WO, R CACH"
BRAXBOBGA1,2017-03-27,CLG,10:27,1,1352-27605,-84.40956,33.67048,F,"X, RG AMRO"
BRAXBOBGA1,2017-03-27,CLG,10:55,1,2711-58041,-84.41019,33.66919,F,"K, XY TUTI"
BRAXBOBGA1,2016-05-18,JLD,11:48,1,1352-27604,-84.41007,33.67196,F,noData
BRENSTEMD1,2003-06-23,noData,00:01,99999,1801-09513,99999,99999,T,noData
BRENSTEMD1,2004-05-19,noData,00:01,99999,1811-58601,99999,99999,T,noData
BRENSTEMD1,2013-03-15,noData,00:01,99999,791-17285,99999,99999,T,noData
BRIDNATMA1,2014-08-02,noData,00:01,99999,2660-85449,99999,99999,T,noData
BRIDNATMA1,2015-05-25,noData,00:01,99999,2561-86663,99999,99999,noData,across street in top of tree
BRIGKIMMD1,2017-07-20,JLM,08:02,1,2441-13865,-76.549662,39.127053,F,noData
BRIGKIMMD1,2009-05-28,noData,00:01,99999,1991-21151,99999,99999,T,noData
BRIGKIMMD1,2010-07-21,noData,00:01,99999,2301-56545,99999,99999,T,noData
BRIGKIMMD1,2012-06-30,noData,00:01,99999,2411-37103,99999,99999,T,noData
BRIGKIMMD1,2015-05-18,noData,00:01,99999,2590-82011,99999,99999,T,noData
BRIGKIMMD1,2016-06-16,JLM,11:46,1,2651-47542,99999,99999,F,noData
BRIGKIMMD1,2016-06-16,JLM,12:05,1,2441-14184,99999,99999,F,noData
BROANANNC1,2017-06-21,AJB,07:45,2,2701-55809,-78.9742,35.0703,F,noData
BROANANNC1,2017-06-21,AJB,10:30,99999,2180-92552,99999,99999,I,noData
BROWANNDC1,2002-04-01,noData,00:01,99999,1152-87530,99999,99999,T,noData
BROWANNDC1,2002-05-27,noData,00:01,99999,1751-51905,99999,99999,T,noData
BROWANNDC1,2003-03-15,noData,00:01,99999,962-47823,99999,99999,T,noData
BROWANNDC1,2005-05-19,noData,00:01,99999,1152-87502,99999,99999,T,noData
BROWANNDC1,2008-07-23,noData,00:01,99999,2281-69413,99999,99999,T,noData
BROWANNDC1,2010-05-19,noData,00:01,99999,1292-64336,99999,99999,T,noData
BROWANNMD1,2014-07-22,noData,00:01,99999,2421-11751,99999,99999,T,noData
BROWANNMD1,2014-07-22,noData,00:01,99999,2641-63659,99999,99999,T,noData
BRUEELIMD1,2001-05-03,noData,00:01,99999,1920-85920,99999,99999,T,noData
BRUEELIMD1,2001-05-09,noData,00:01,99999,1141-05724,99999,99999,T,noData
BRUEELIMD1,2001-05-26,noData,00:01,99999,1141-05727,99999,99999,T,noData
BRUEELIMD1,2001-05-26,noData,00:01,99999,1141-05723,99999,99999,T,noData
BRUEELIMD1,2002-04-16,noData,00:01,99999,1920-85920,99999,99999,T,noData
BRUEELIMD1,2002-04-22,noData,00:01,99999,1141-05724,99999,99999,T,noData
BRUEELIMD1,2002-06-27,noData,00:01,99999,8001-21203,99999,99999,T,noData
BUDNNORNC1,2017-06-17,AJB,08:00,99999,2711-64125,99999,99999,I,noData
BUISNORVA1,2017-06-15,JLM,08:40,99999,2730-26449,-77.26441,38.74159,I,noData
BUISNORVA1,2017-06-15,JLM,10:20,99999,2531-74567,-77.26495,38.74151,I,noData
BUISNORVA1,2014-03-15,noData,00:01,99999,2531-74567,99999,99999,T,noData
BUISNORVA1,2014-04-27,noData,00:01,99999,2510-04393,99999,99999,T,noData
BUISNORVA1,2015-07-06,noData,00:01,99999,2531-74567,99999,99999,T,noData
BUISNORVA1,2015-07-06,noData,00:01,99999,2571-90063,99999,99999,T,noData
BUISNORVA1,2016-07-05,JLM,10:30,99999,2531-74567,-77.26477,38.74165,I,noData
BULLTHOMA1,2016-08-01,TMB,08:30,99999,2651-17181,99999,99999,I,noData
BURDROBVA1,2017-07-18,JLM,06:17,1,2711-7708,-77.41811,38.865157,F,noData
BURDROBVA1,2017-07-18,JLM,06:19,1,2711-7706,-77.41811,38.865157,F,noData
BURDROBVA1,2017-07-18,JLM,06:45,1,2571-70354,-77.418272,38.864571,F,noData
BURDROBVA1,2010-06-16,noData,00:01,99999,2281-69442,99999,99999,T,noData
BURDROBVA1,2010-06-16,noData,00:01,99999,2301-55974,99999,99999,T,noData
BURDROBVA1,2010-06-16,noData,00:01,99999,2590-82527,99999,99999,T,noData
BURDROBVA1,2010-06-16,noData,00:01,99999,2590-82528,99999,99999,T,noData
BURDROBVA1,2010-06-16,noData,00:01,99999,2441-14012,99999,99999,T,noData
BURDROBVA1,2014-04-21,noData,00:01,99999,2590-82527,99999,99999,T,noData
BURDROBVA1,2014-04-21,noData,00:01,99999,2641-63315,99999,99999,T,noData
BURDROBVA1,2014-06-26,noData,00:01,99999,2660-75714,99999,99999,T,noData
BURDROBVA1,2015-04-25,noData,00:01,99999,2460-22991,99999,99999,T,noData
BURGRENNC1,2016-06-29,AJB,11:50,1,2180-92594,99999,99999,F,noData
BURKSANMD1,2002-06-27,noData,00:01,99999,2250-24064,99999,99999,T,noData
BURNDENNC1,2017-06-06,AJB,10:17,1,2790-45007,-79.8911,36.08263,F,noData
BURNNANMD1,2002-05-23,noData,00:01,99999,2250-24265,99999,99999,T,noData
BURNNANMD1,2003-07-15,noData,00:01,99999,2250-90423,99999,99999,T,noData
BURNNANMD1,2014-06-26,noData,00:01,99999,2690-08495,99999,99999,T,noData
BURNNANMD1,2016-07-22,KPK,08:07,1,2711-77651,-76.12448,38.73339,F,noData
BURNNANMD1,2016-07-22,KPK,07:33,1,2711-77650,-76.12469,38.73187,F,noData
BURNNIKMA1,2016-07-16,TMB,12:34,1,2730-27576,-72.502724,42.122563,F,noData
BYERHEAPA1,2015-07-04,noData,00:01,99999,2730-26337,99999,99999,T,noData
CAINBRIMD1,2002-06-29,noData,00:01,99999,1751-51978,99999,99999,T,noData
CAINBRIMD1,2002-06-29,noData,00:01,99999,1751-51977,99999,99999,T,noData
CAINBRIMD1,2002-06-29,noData,00:01,99999,2250-24004,99999,99999,T,noData
CAINBRIMD1,2002-06-29,noData,00:01,99999,1141-05549,99999,99999,T,noData
CALLJERMD1,2002-07-15,noData,00:01,99999,791-17816,99999,99999,T,noData
CALLJERMD1,2002-07-15,noData,00:01,99999,1920-85940,99999,99999,T,noData
CAMPGLOMD1,2017-05-03,KLW,10:02,1,2660-75749,-76.92827,39.06426,F,No red band - definitely XG on left
CAMPGLOMD1,2008-01-11,noData,00:01,99999,2281-69466,99999,99999,T,noData
CAMPGLOMD1,2008-06-09,noData,00:01,99999,2460-22902,99999,99999,T,noData
CAMPGLOMD1,2009-04-23,noData,00:01,99999,2281-69466,99999,99999,T,noData
CAMPGLOMD1,2012-03-01,noData,00:01,99999,2301-56611,99999,99999,T,noData
CAMPGLOMD1,2013-04-14,noData,00:01,99999,2540-62888,99999,99999,T,noData
CAMPGLOMD1,2013-07-01,noData,00:01,99999,2301-56982,99999,99999,T,noData
CAMPGLOMD1,2013-07-01,noData,00:01,99999,2301-56611,99999,99999,T,noData
CAMPGLOMD1,2016-07-14,JLM,09:09,99999,2690-95995,99999,99999,I,noData
CAMPGLOMD1,2016-07-14,JLM,08:00,99999,2641-63786,99999,99999,I,noData
CAMPLIBMD1,2007-05-22,noData,00:01,99999,2430-29223,99999,99999,T,noData
CAMPLIBMD1,2007-05-22,noData,00:01,99999,2430-29224,99999,99999,T,noData
CAMPLIBMD1,2012-06-13,noData,00:01,99999,2510-03898,99999,99999,T,noData
CAMPROSMD1,2002-06-26,noData,00:01,99999,1141-05577,99999,99999,T,noData
CAMPROSMD1,2003-07-02,noData,00:01,99999,1141-05577,99999,99999,T,noData
CAMPROSMD1,2012-05-19,noData,00:01,99999,1991-46121,99999,99999,T,noData
CAMPROSMD1,2012-05-19,noData,00:01,99999,2411-37244,99999,99999,T,noData
CAMPROSMD1,2016-06-14,"KPK,AEH",06:45,99999,2651-56750,99999,99999,I,noData
CAMPROSMD1,2016-06-14,"KPK,AEH",11:56,1,2651-56749,99999,99999,F,noData
CAMPROSMD1,2016-06-14,"KPK,AEH",12:02,1,2651-56746,99999,99999,F,noData
CANCYOLMA1,2016-06-19,TMB,10:08,99999,2571-83133,-72.57847,42.09783,I,noData
CANNANNMA1,2017-05-30,ASJ,10:32,1,2641-85610,-72.53324,42.3185,F,"WX:B, OBSERVED WX COMBO IN FIELD,DIDN'T SEE A BLUE BAND"
CANNANNMA1,2017-05-30,ASJ,10:54,1,2750-35080,-72.53484,42.31784,F,0RP:X
CANNANNMA1,2016-06-21,SMB,12:39,1,2641-85610,-72.53558,42.31897,F,noData
CANNANNMA1,2016-06-21,SMB,12:39,1,2641-85611,-72.53558,42.31897,F,noData
CANTBOBMD1,2003-04-15,noData,00:01,99999,8001-21355,99999,99999,T,noData
CANTBOBMD1,2003-04-15,noData,00:01,99999,8001-21357,99999,99999,T,noData
CANTBOBMD1,2005-06-20,noData,00:01,99999,2380-02420,99999,99999,T,noData
CARLDAVFL1,2011-05-31,noData,00:01,99999,2661-07624,99999,99999,T,noData
CARLDAVFL1,2016-04-13,ZZ,00:01,99999,2661-07805,99999,99999,T,noData
CARLSHIMD1,2002-05-01,noData,00:01,99999,791-17047,99999,99999,T,noData
CARLSHIMD1,2002-05-04,noData,00:01,99999,2250-24229,99999,99999,T,noData
CARLSHIMD1,2004-05-28,noData,00:01,99999,1081-77953,99999,99999,T,noData
CARLSHIMD1,2007-05-14,noData,00:01,99999,1951-20916,99999,99999,T,noData
CARLSHIMD1,2010-06-07,noData,00:01,99999,1202-99095,99999,99999,T,noData
CARLSHIMD1,2012-06-20,noData,00:01,99999,2301-56600,99999,99999,T,noData
CARTJOYGA1,2017-05-14,CLG,10:03,1,1372-29614,-84.3527,33.73102,F,noData
CARTJOYGA1,2017-05-14,CLG,10:08,1,2711-77913,-84.35291,33.7313,F,"W,BX SOSP"
CARTJOYGA1,2017-05-14,CLG,10:03,1,1372-29613,-84.3527,33.73102,F,noData
CARTJOYGA1,2017-05-14,CLG,09:51,1,2341-30179,-84.35033,33.73122,F,M SOSP
CARTJOYGA1,2017-05-14,CLG,09:56,1,2641-63318,-84.35236,33.73146,F,"O,OX F NOCA"
CARTJOYGA1,2017-05-14,CLG,10:03,1,2341-30180,-84.3527,33.73102,F,"B,G SOSP"
CASACORPA1,2016-07-12,"BR, SR",00:01,99999,2711-77254,99999,99999,I,noData
CASEANNFL1,2016-04-12,ZZ,00:01,99999,2331-90141,99999,99999,T,noData
CASEANNFL1,2016-04-12,ZZ,00:01,99999,2331-90139,99999,99999,T,noData
CASEANNFL1,2016-04-12,ZZ,00:01,99999,2571-90242,99999,99999,T,noData
CASEANNFL1,2016-04-12,ZZ,00:01,99999,2571-90247,99999,99999,T,noData
CASEANNFL1,2016-04-12,ZZ,00:01,99999,2641-96738,99999,99999,T,noData
CASTTOMNC1,2016-05-11,AJB,12:50,99999,2180-92490,99999,99999,T,noData
CAUSSUSMD1,2017-07-09,KLW,09:59,1,2661-31872,-77.17496,39.29761,F,noData
CAUSSUSMD1,2002-10-15,noData,00:01,99999,2250-24024,99999,99999,T,noData
CAUSSUSMD1,2010-07-26,noData,00:01,99999,2540-62907,99999,99999,T,noData
CAUSSUSMD1,2016-07-05,"KJW,MAR",11:27,1,2661-31872,-77.17532099,39.298443,F,noData
CHALMICGA1,2017-06-08,CLG,09:34,1,1372-29303,-84.35726,34.24327,F,"NOMO YY,X"
CHALMICGA1,2017-06-08,CLG,10:18,1,2661-07966,-84.35784,34.24284,F,"WX,M CARW"
CHAMPAUGA1,2017-04-09,CLG,10:00,1,1272-44243,-84.22472,33.81293,I,"Banded Brown Thrasher GY,X"
CHANSYLGA1,2017-05-09,CLG,09:47,1,1292-64382,-84.30132,33.79697,F,"Y,? BRTH"
CHARANDMA1,2017-07-03,ASJ,10:20,1,2750-35102,-72.4105,42.347076,F,noData
CHERNADFL1,2016-09-28,ZZ,00:01,1,2661-07672,99999,99999,F,noData
CHERNADFL1,2011-05-31,noData,00:01,99999,2661-31362,99999,99999,T,noData
CHURCARFL1,2011-06-30,noData,00:01,99999,2531-99372,99999,99999,T,noData
CHURCARFL1,2016-05-04,ZZ,07:15,99999,2661-07856,99999,99999,T,noData
CHURCARFL1,2016-05-04,ZZ,07:40,99999,2641-96635,99999,99999,T,noData
CIBUJEAFL1,2016-04-27,ZZ,07:15,99999,2531-99350,99999,99999,T,noData
CIBUJEAFL1,2016-04-27,ZZ,08:20,99999,2541-40452,99999,99999,T,noData
CLARBRYMA1,2014-06-11,noData,00:01,99999,2690-87917,99999,99999,T,noData
CLARCOLDC1,2012-07-01,noData,00:01,99999,2251-80353,99999,99999,T,noData
CLARCOLDC1,2016-06-12,DLN,09:07,99999,2531-74547,-77.04754855,38.919738,I,noData
CLARCOLDC1,2017-07-12,AKW,09:22,1,2661-31597,-77.04601,38.91868,F,"BIRD SEEN AS P,X THE WRITTEN BIRD IS BEST GUESS ASSUMING THE M IS ACTUALLY MEANT TO BE A P AND THE BIRD LOST A BAND. TRIED TO CHECK IN BANDING DATA, BUT IT ISN'T THERE.... NOR IS THE RECORD OF THE VISIT IN THE COMPUTER. CHICKADEE VISIT? EITHER WAY THIS NEEDS TO BE LOOKED INTO."
COLALISMD1,2002-03-05,noData,00:01,99999,1751-51918,99999,99999,T,noData
COLALISMD1,2003-06-04,noData,00:01,99999,2250-90408,99999,99999,T,noData
COLALISMD1,2005-05-11,noData,00:01,99999,2350-07900,99999,99999,T,noData
COLLKEIFL1,2016-04-25,ZZ,00:01,99999,2541-40414,99999,99999,T,noData
COLLKEIFL1,2016-04-25,ZZ,00:01,99999,2331-09342,99999,99999,T,noData
COLSKATMD1,2017-04-20,"akw, klw",14:01,1,2690-95954,-76.84544,39.15747,F,noData
COLSKATMD1,2003-03-06,noData,00:01,99999,1141-05683,99999,99999,T,noData
COLSKATMD1,2008-06-19,noData,00:01,99999,1801-77835,99999,99999,T,noData
COLSKATMD1,2008-06-19,noData,00:01,99999,2251-80739,99999,99999,T,noData
COLSKATMD1,2008-06-19,noData,00:01,99999,2251-80747,99999,99999,T,noData
COLSKATMD1,2009-05-29,noData,00:01,99999,2460-22747,99999,99999,T,noData
COLSKATMD1,2010-06-30,noData,00:01,99999,2460-22747,99999,99999,T,noData
COLSKATMD1,2014-06-12,noData,00:01,99999,2590-83036,99999,99999,T,noData
COLSKATMD1,2016-05-07,JLM,00:01,99999,2750-64417,99999,99999,T,noData
COLSKATMD1,2016-05-07,JLM,00:01,99999,2531-74593,99999,99999,T,noData
COLSKATMD1,2016-05-07,JLM,00:01,99999,2571-90051,99999,99999,T,noData
CONAGAIMD1,2009-06-24,noData,00:01,99999,2540-62920,99999,99999,T,noData
CONNBARMD1,2002-06-24,noData,00:01,99999,1751-51921,99999,99999,T,noData
CONNBARMD1,2002-06-24,noData,00:01,99999,2250-24057,99999,99999,T,noData
CONNBARMD1,2004-06-08,noData,00:01,99999,1751-51921,99999,99999,T,noData
CONNBARMD1,2007-06-18,noData,00:01,99999,1951-40959,99999,99999,T,noData
CONNJOHNC1,2017-05-30,AJB,06:45,99999,0851-39803,99999,99999,I,noData
CONNJOHNC1,2017-05-30,AJB,08:50,99999,2711-64048,99999,99999,I,noData
COPEHAZPA1,2017-06-21,LY,10:10,1,2701-39466,-80.068774,40.388076,F,noData
COPEHAZPA1,2017-06-21,LY,10:20,1,2711-77408,-80.068441,40.388284,F,noData
CORBAMYNC1,2017-07-05,AJB,12:05,99999,2711-64055,99999,99999,I,noData
COSTHOWNC1,2016-06-15,AJB,11:59,1,2711-64087,99999,99999,F,noData
COTTVANNC1,2017-05-17,AJB,08:15,99999,2790-44907,99999,99999,I,noData
COTTVANNC1,2017-05-17,AJB,10:50,1,2711-64107,-78.7059,35.9012,F,noData
COULMARMD1,2010-07-15,noData,00:01,99999,2590-82538,99999,99999,T,noData
COWLANDMD1,2002-05-10,noData,00:01,99999,1141-05620,99999,99999,T,noData
COWLANDMD1,2002-06-28,noData,00:01,99999,1141-05620,99999,99999,T,noData
COXANDFL1,2016-05-02,ZZ,08:10,99999,2661-07855,99999,99999,T,noData
CRONCHRVA1,2012-06-25,noData,00:01,99999,2301-55984,99999,99999,T,noData
CRONCHRVA2,2017-07-10,akw,08:38,1,2711-77793,-77.35537,38.62553,F,noData
CRONCHRVA2,2017-07-10,akw,08:49,1,2660-67601,-77.3556,38.62569,F,noData
CRONCHRVA2,2017-07-10,akw,09:13,1,2750-41370,-77.35663,38.62496,F,noData
CRONCHRVA2,2013-07-02,noData,00:01,99999,2441-96486,99999,99999,T,noData
CRONCHRVA2,2014-05-01,noData,00:01,99999,2710-25936,99999,99999,T,noData
CUSHTANMA1,2013-05-29,noData,00:01,99999,2531-91149,99999,99999,T,noData
DALEELIMD1,2010-06-11,noData,00:01,99999,2301-56952,99999,99999,T,noData
DALEELIMD1,2014-06-27,noData,00:01,99999,2510-03876,99999,99999,T,noData
DALEELIMD1,2014-06-27,noData,00:01,99999,2561-56828,99999,99999,T,noData
DALEELIMD1,2014-06-27,noData,00:01,99999,2710-54010,99999,99999,T,noData
DALEELIMD1,2016-06-17,JLM,07:59,99999,2710-53793,99999,99999,I,noData
DAMIMARPA1,2017-06-07,LY,11:00,1,2741-54803,99999,99999,F,noData
DANIBARMD1,2002-06-08,noData,00:01,99999,1920-85901,99999,99999,T,noData
DANIBARMD1,2002-06-08,noData,00:01,99999,820-94583,99999,99999,T,noData
DAVIALIVA1,2017-06-01,JLM,07:00,1,2571-89968,-77.09666,38.89876,F,noData
DAVIALIVA1,2017-06-01,JLM,07:15,1,2641-63794,-77.09703,38.89819,F,noData
DAVIALIVA1,2017-06-01,JLM,07:37,1,2441-13838,-77.09543,38.89803,F,noData
DAVIALIVA1,2017-06-01,JLM,09:13,1,2710-54279,-77.09644,38.89877,F,noData
DAVIALIVA1,2008-07-01,noData,00:01,99999,2301-56028,99999,99999,T,noData
DAVIALIVA1,2009-03-15,noData,00:01,99999,742-29174,99999,99999,T,noData
DAVIALIVA1,2012-06-26,noData,00:01,99999,2301-56928,99999,99999,T,noData
DAVIALIVA1,2012-06-27,noData,00:01,99999,2421-11441,99999,99999,T,noData
DAVIALIVA1,2013-04-03,noData,00:01,99999,2690-08459,99999,99999,T,noData
DAVIALIVA1,2014-04-23,noData,00:01,99999,2690-08458,99999,99999,T,noData
DAVIALIVA1,2014-07-03,noData,00:01,99999,2690-18994,99999,99999,T,noData
DAVIALIVA1,2015-04-30,noData,00:01,99999,2690-18994,99999,99999,T,noData
DAVIALIVA1,2015-07-16,noData,00:01,99999,2641-63794,99999,99999,T,noData
DAVIALIVA1,2016-05-31,ERF,11:00,1,2651-52490,-77.096847,38.898106,F,noData
DAVIALIVA1,2016-05-31,ERF,11:02,1,2571-89968,-77.097091,38.897999,F,noData
DAVIALIVA1,2016-05-31,ERF,11:10,1,2641-63795,-77.096676,38.89784,F,noData
DAVIALIVA1,2016-05-31,ERF,11:11,1,2641-63794,-77.09632,38.897919,F,noData
DAVICARGA1,2017-05-02,CLG,07:30,99999,2651-47452,-83.98652,33.52598,I,"F NOCA RB,X"
DAVIKELVA1,2015-03-29,noData,00:01,99999,2710-54316,99999,99999,T,noData
DAYLAUFL1,2011-06-30,noData,00:01,99999,2331-09172,99999,99999,T,noData
DAYLAUFL1,2011-06-30,noData,00:01,99999,2571-90289,99999,99999,T,noData
DAYLAUFL1,2013-05-31,noData,00:01,99999,1292-71301,99999,99999,T,noData
DEBRMARNC1,2017-05-18,AJB,06:45,99999,0851-39827,99999,99999,I,noData
DEBRMARNC1,2017-05-18,AJB,06:55,99999,0851-39955,99999,99999,I,noData
DEBRMARNC1,2017-05-18,AJB,07:30,99999,1352-92442,99999,99999,I,noData
DEBRMARNC1,2017-05-18,AJB,08:00,99999,2711-64169,99999,99999,I,noData
DEBRMARNC1,2017-05-18,AJB,08:45,99999,2180-92544,99999,99999,I,Missing left leg. Band number is from the only CACH banded at this location with G on right leg.
DEBRMARNC1,2017-05-18,AJB,10:15,1,0851-39956,-79.0645,35.9274,F,noData
DECHKIMMD2,2010-06-26,noData,00:01,99999,2510-03841,99999,99999,T,noData
DECHKIMMD2,2015-05-18,noData,00:01,99999,2730-24770,99999,99999,T,noData
DEGELAUNC1,2017-05-31,AJB,08:50,99999,2701-55837,99999,99999,I,noData
DEGELAUNC1,2016-07-02,AJB,12:30,1,2750-51201,99999,99999,F,noData
DELUBILMA1,2017-05-28,JLK,11:23,1,2651-43251,-72.583795,42.23721702,F,noData
DELUBILMA1,2015-06-01,noData,00:01,99999,1352-63520,99999,99999,noData,neighbor's yard
DELUBILMA1,2015-06-01,noData,00:01,99999,2531-91185,99999,99999,noData,neighbor's yard
DELUKARVA1,2012-06-14,noData,00:01,99999,2441-14030,99999,99999,T,noData
DELUKARVA1,2015-07-09,noData,00:01,99999,2441-96477,99999,99999,T,noData
DELUKARVA1,2015-07-09,noData,00:01,99999,2661-07904,99999,99999,T,noData
DELUKARVA1,2016-07-20,KPK,09:26,1,2441-14030,-77.16217,38.90501,F,noData
DELUKARVA2,2016-07-26,KPK,11:35,1,2711-77714,-77.077,38.89214,F,noData
DELUKARVA2,2017-06-02,AKW,11:22,99999,2711-77163,-77.07788,38.89239,I,noData
DEMAPATPA1,2017-05-23,LY,08:45,1,1352-46401,99999,99999,F,noData
DEMAPATPA1,2017-05-23,LY,09:30,1,2661-33001,99999,99999,F,noData
DEMAPATPA1,2017-05-23,LY,10:00,1,2641-64086,99999,99999,F,noData
DEMAPATPA1,2017-05-23,LY,10:25,1,2651-56506,99999,99999,F,noData
DEPHKATPA1,2017-05-31,LY,10:00,1,2541-40511,99999,99999,F,noData
DESIELAGA1,2017-04-24,CLG,10:02,1,2711-58059,-84.33926,33.87671,F,"SOSP R,G"
DESIELAGA1,2017-04-24,CLG,11:13,1,2711-58058,-84.34095,33.87714,F,"CARW ?,BX"
DICKSUSPA1,2017-06-03,LY,10:45,1,1342-45506,99999,99999,F,noData
DISALINGA1,2017-05-26,CLG,10:09,1,2641-63344,-84.33417,33.77554,F,"KX,B M NOCA"
DISALINGA1,2016-06-15,JLD,11:13,1,2711-54768,99999,99999,F,noData
DONOLORDC2,2017-06-30,JLM,07:47,1,2541-40481,-77.10797,38.9293,F,noData
