siteIDCapture,dateCapture,timeCapture,obsCapture,encCapture,sppCapture,bandNumberCapture,colorComboCapture,massCapture,wingCapture,tlCapture,ageCapture,sexCapture,cpBpCapture,fatCapture,bloodIDCapture,featherIDCapture,notesCapture
WISSDAMPA1,2015-06-16,00:01,noData,B,NOCA,2651-56599,"RB,X",43.8,92,97,SY,F,BP,1,noData,noData,noData
WISSDAMPA1,2015-06-16,00:01,noData,B,HOWR,2750-64033,"XM,P",12.6,47.5,99999,SY,F,BP,0.5,noData,noData,noData
WISSDAMPA1,2015-06-16,00:01,noData,B,BCCH,2750-64034,"XM,P",11.8,65,60,SY,M,noData,0,noData,noData,noData
WISSDAMPA1,2015-06-16,00:01,noData,B,HOWR,2750-64035,"XR,R",10.4,50,42.5,AHY,M,CP,0,noData,noData,noData
WISSDAMPA1,2015-06-16,00:01,noData,B,BCCH,2750-64036,"XR,R",11.4,66,61,SY,M,noData,1,noData,noData,noData
WISSDAMPA1,2016-06-07,06:50,MW,B,AMRO,1342-45599,"P,GX",87.4,125.5,100,ASY,F,BP,0,noData,noData,noData
WISSDAMPA1,2016-06-07,08:00,MW,B,AMRO,1342-45508,"MM,X",92.5,17,98,ASY,F,BP,0,noData,noData,noData
WISSDAMPA1,2016-06-07,08:00,MW,B,NOCA,2701-39412,"P,RX",47.7,92.5,101,AHY,F,BP,0.5,noData,noData,noData
WISSDAMPA1,2016-06-07,08:58,MW,B,SOSP,2741-54816,"XB,M",19.6,63,65,SY,F,BP,0,noData,noData,noData
WISSDAMPA1,2016-06-07,09:51,MW,B,HOWR,2750-45314,"P,GX",10,50.5,43.5,SY,M,CP,0,noData,noData,noData
WISSDAMPA1,2016-06-07,10:07,MW,B,NOCA,2701-39413,"WX,G",40.6,92.5,99,AHY,F,BP,0.5,noData,noData,noData
WISSDAMPA1,2016-06-07,10:14,MW,B,NOCA,2701-39414,"WX,G",43.7,99,106,AHY,M,CP,0,noData,noData,noData
WISSDAMPA1,2016-06-07,10:58,MW,B,NOCA,2701-39415,"P,RX",43.3,98,92.5,AHY,M,CP,0.5,noData,noData,noData
WISSDAMPA1,2016-06-07,11:37,MW,B,BCCH,2750-45315,"B,XG",11,64.5,59.5,SY,M,CP,99999,noData,noData,noData
WISSSTEGA1,2017-04-13,07:46,CLG,B,CACH,2750-41322,"X,RW",9.5,60,52,HY,U,noData,0,No Blood,NZP-GA-1257,noData
WISSSTEGA1,2014-07-15,00:01,noData,B,GRCA,2421-11315,"O,WX",92,31.9,88,SY,M,CP,0,noData,noData,noData
WISSSTEGA1,2014-07-15,00:01,noData,B,HOWR,2710-53765,"W,MX",49,11.2,38,AHY,F,BP,0,noData,noData,noData
WISSSTEGA1,2014-07-15,00:01,noData,B,HOWR,2710-53766,"GG,X",52,11.2,42,HY,U,noData,0,noData,noData,noData
WISSSTEGA1,2014-07-15,00:01,noData,B,NOCA,2421-11316,"K,XY",96,38.5,105,SY,M,noData,0.5,noData,noData,noData
WISSSTEGA1,2014-07-15,00:01,noData,B,NOCA,2661-31834,"WX,B",89,38.5,97,AHY,F,BP,0.5,noData,noData,noData
WISSSTEGA1,2014-07-15,00:01,noData,B,CARW,2661-31835,"XR,G",60,19.7,54,AHY,F,BP,0,noData,noData,noData
WISSSTEGA1,2014-07-15,00:01,noData,B,SOSP,2661-31836,"O,WX",67,20.6,71,AHY,M,CP,0,noData,noData,noData
WISSSTEGA1,2014-07-15,00:01,noData,B,TUTI,2661-31837,"B,RX",71,17.6,61,HY,U,noData,1,noData,noData,noData
WISSSTEGA1,2015-04-26,00:01,noData,B,AMRO,1352-27609,"Y,XY",73.8,130,96,AHY,M,CP,0,noData,noData,noData
WISSSTEGA1,2015-04-26,00:01,noData,B,NOCA,2641-63899,"X,KO",42.1,86,100,AHY,F,BP,0,noData,noData,noData
WISSSTEGA1,2015-04-26,00:01,noData,B,NOCA,2641-63900,"GX,G",42.7,92,102,AHY,F,BP,0,noData,noData,noData
WISSSTEGA1,2015-04-26,00:01,noData,B,SOSP,2341-30186,"R,YX",19.9,65,66,AHY,M,CP,0,noData,noData,noData
WISSSTEGA1,2015-04-26,00:01,noData,B,AMRO,1352-27610,"OO,X",72.7,130,97,AHY,F,BP,1,noData,noData,noData
WISSSTEGA1,2016-04-21,09:00,JLD,B,CARW,2711-58024,"M,XW",19.7,62,49,AHY,M,CP,0,noData,noData,noData
WISSSTEGA1,2016-04-21,09:57,JLD,B,NOCA,2701-39023,"B,XY",40.3,95,97,AHY,M,CP,0,noData,noData,noData
WISSSTEGA1,2016-04-21,11:32,JLD,B,NOCA,2701-39019,"XR,W",42.7,95,100,AHY,M,CP,1,noData,NZP-GA-825,noData
WOHLKENCO1,2017-05-16,07:56,AM,B,SPTO,1342-59799,"OX,Y",42.3,90,97,AHY,M,CP,0.5,noData,noData,noData
WOHLKENCO1,2017-05-16,08:27,AM,B,HOWR,2720-56398,"O,XW",10.2,52,45,AHY,M,CP,0,noData,noData,noData
WOHLKENCO1,2017-05-16,10:16,AM,B,HOWR,2720-56397,"XY,R",9.5,52,43,AHY,M,CP,0,noData,noData,noData
WOHLKENCO1,2017-05-16,10:38,AM,B,HOWR,2720-56396,"M,XR",13.7,49,40,AHY,F,BP,1,noData,noData,Egg in Abd.
WOHLLYNPA1,2014-05-31,00:01,noData,B,RBWO,1352-46469,"X,-",70,125.5,75,SY,F,BP,0,noData,noData,noData
WOHLLYNPA1,2014-05-31,00:01,noData,B,CACH,2710-53682,"GX,M",10.6,63,56,SY,M,CP,1,noData,noData,noData
WOHLLYNPA1,2014-05-31,00:01,noData,B,CACH,2710-53683,"W,YX",11,63,55,AHY,M,CP,1,noData,noData,noData
WOHLLYNPA1,2014-05-31,00:01,noData,B,AMRO,1352-46468,"WW,YX",76.3,130,101,ASY,M,CP,0,noData,noData,noData
WOHLLYNPA1,2014-05-31,00:01,noData,B,BLJA,1352-46470,"X,-",92.4,133.5,131,ASY,U,noData,1,noData,noData,noData
WOHLLYNPA1,2014-05-31,00:01,noData,B,BLJA,1352-46471,"X,-",94.6,1247.5,125.5,ASY,U,noData,0,noData,noData,noData
WOHLLYNPA1,2014-05-31,00:01,noData,B,AMRO,1352-46472,"YP,X",80.8,134,103,ASY,M,CP,0.5,noData,noData,noData
WOHLLYNPA1,2014-05-31,00:01,noData,B,DOWO,1761-81944,"X,-",25.6,94.5,99999,SY,F,BP,0.5,noData,noData,noData
WOHLLYNPA1,2014-05-31,00:01,noData,B,SOSP,1761-81945,"RX,WW",22.9,69.5,73,ASY,M,CP,0.5,noData,noData,noData
WOHLLYNPA1,2014-05-31,00:01,noData,B,SOSP,1761-81946,"YX,MM",18.9,61.5,62.5,ASY,F,BP,1,noData,noData,noData
WOHLLYNPA1,2014-05-31,00:01,noData,B,SOSP,1761-81947,"X,BB",17.7,62.5,63.5,ASY,M,CP,0,noData,noData,noData
WOHLLYNPA1,2014-05-31,00:01,noData,B,DOWO,1761-81948,"X,-",24.7,91,55,ASY,F,BP,0.5,noData,noData,noData
WOHLLYNPA1,2014-05-31,00:01,noData,B,SOSP,1761-81949,"X,GB",21,66,67,ASY,M,CP,0.5,noData,noData,noData
WOHLLYNPA1,2014-05-31,00:01,noData,B,DOWO,1761-81950,"X,-",26.4,93.5,54,ASY,M,BP,1,noData,noData,noData
WOHLLYNPA1,2014-05-31,00:01,noData,B,SOSP,1761-81999,"X,WB",22.1,68,69,ASY,M,CP,0.5,noData,noData,noData
WOHLLYNPA1,2014-05-31,00:01,noData,B,CACH,2710-53681,"O,X",9.2,59.5,52,SY,F,BP,0.5,noData,noData,noData
WOHLLYNPA1,2015-08-04,00:01,noData,B,AMRO,1352-45925,"R,PX",75.7,128,99999,ASY,F,BP,0,noData,noData,noData
WOHLLYNPA1,2015-08-04,00:01,noData,B,CACH,2710-54095,"X,KO",10.4,99999,99999,SY,U,noData,1,noData,noData,noData
WOHLLYNPA1,2015-08-04,00:01,noData,B,CACH,2710-54100,"X,GR",9.4,61.5,52,HY,U,noData,0.5,noData,noData,noData
WOHLLYNPA1,2015-08-04,00:01,noData,B,SOSP,2711-77357,"X,MO",21.4,63,65.5,ASY,F,BP,1,noData,noData,noData
WOHLLYNPA1,2015-08-04,00:01,noData,B,SOSP,2711-77358,"XP,B",21.7,66,69,ASY,M,CP,0.5,noData,noData,noData
WOLFAMYDC1,2016-07-12,08:05,JLM,B,CARW,2741-54639,"B,XY",99999,58,50,AHY,F,BP,0,noData,noData,noData
WOLFAMYDC1,2016-07-12,08:15,JLM,B,CARW,2741-54640,"GW,X",99999,55,48,AHY,U,noData,0,noData,noData,noData
WOLFAMYDC1,2016-07-12,09:28,JLM,B,SOSP,2741-54641,"P,BX",99999,62,61,AHY,M,CP,0,noData,noData,noData
WOLFAMYDC1,2017-06-19,07:53,JLM,B,GRCA,2701-90399,"YY,WX",99999,88,98,AHY,M,CP,0.5,noData,NZP-DC-820,Scale broken
WOLFAMYDC1,2007-07-13,00:01,noData,B,SOSP,2281-69218,"XK,R",19.2,61,99999,AHY,M,noData,99999,noData,noData,noData
WOLFAMYDC1,2008-06-05,00:01,noData,B,AMRO,1272-43006,"KX,O",74.1,123,99999,AHY,M,noData,99999,noData,noData,noData
WOLFAMYDC1,2008-06-05,00:01,noData,B,NOCA,2301-56588,"XP,Y",44.2,91,99999,AHY,F,noData,99999,noData,noData,noData
WOLFAMYDC1,2009-07-20,00:01,noData,B,NOCA,2301-56963,"X,PG",38.7,94,99999,AHY,M,noData,99999,noData,noData,noData
WOLFAMYDC1,2009-07-20,00:01,noData,B,GRCA,2301-56961,"O,XB",33.6,91,99999,AHY,U,noData,99999,noData,noData,noData
WOLFAMYDC1,2009-07-20,00:01,noData,B,NOCA,2301-56962,"KB,X",38.1,91,99999,AHY,F,noData,99999,noData,noData,noData
WOLFAMYDC1,2010-05-20,00:01,noData,B,SOSP,2251-80338,"B,PX",20.1,64,99999,AHY,M,noData,99999,noData,noData,noData
WOLFAMYDC1,2012-07-07,00:01,noData,B,SOSP,2341-30375,"Y,YX",99999,60,99999,HY,U,noData,99999,noData,noData,noData
WOLFAMYDC1,2012-07-07,00:01,noData,B,SOSP,2341-30376,"W,XG",99999,99999,99999,noData,noData,noData,99999,noData,noData,noData
WOLFAMYDC1,2012-07-07,00:01,noData,B,SOSP,2341-30377,"R,RX",19.1,63,99999,U,U,noData,99999,noData,noData,noData
WOLFAMYDC1,2013-06-15,00:01,noData,B,GRCA,2641-63641,"YX,Y",34.7,87,99999,SY,M,noData,99999,noData,noData,noData
WOLFAMYDC1,2013-06-15,00:01,noData,B,GRCA,2641-63642,"WX,G",37.9,88,99999,AHY,M,noData,99999,noData,noData,noData
WOLFAMYDC1,2013-06-15,00:01,noData,B,AMRO,1342-74090,"X,PP",82.1,124,99999,SY,M,noData,99999,noData,noData,noData
WOLFAMYDC1,2014-06-14,00:01,noData,B,GRCA,2531-90260,"XG,P",32.1,87,99999,AHY,M,noData,99999,noData,noData,noData
WOLFAMYDC1,2014-06-14,00:01,noData,B,SOSP,2571-70338,"-,X",34.4,65,99999,AHY,M,noData,99999,noData,noData,noData
WOLFAMYDC1,2015-07-22,00:01,noData,B,NOCA,2651-56770,"R,XO",41.6,88,99999,SY,F,noData,99999,noData,noData,noData
WOLFAMYDC1,2015-07-22,00:01,noData,B,GRCA,2651-56771,"RX,O",35.3,84,99999,SY,M,noData,99999,noData,noData,noData
WOLFKARDC1,2003-07-09,00:01,noData,B,AMRO,962-47838,"XY,R",83.1,130,99999,AHY,M,noData,99999,noData,noData,noData
WOLFKARDC1,2003-07-09,00:01,noData,B,GRCA,8001-77916,"XO,O",32.2,88,99999,HY,U,noData,99999,noData,noData,noData
WOLFKARDC1,2003-07-09,00:01,noData,B,GRCA,8001-77917,"XR,R",34.7,88,99999,HY,U,noData,99999,noData,noData,noData
WOLFKARDC1,2003-07-09,00:01,noData,B,GRCA,8001-77919,"XG,G",39.2,85,99999,HY,U,noData,99999,noData,noData,noData
WOLFKARDC1,2003-07-09,00:01,noData,B,GRCA,8001-77918,"XW,Y",34,87,99999,ASY,M,noData,99999,noData,noData,noData
WOLFKARDC1,2003-07-09,00:01,noData,B,SOSP,1901-20508,"Y,OX",21.8,69.5,99999,AHY,M,noData,99999,noData,noData,noData
WOLFKARDC1,2004-07-29,00:01,noData,B,SOSP,4501-87456,"X,WW",22.7,65,99999,AHY,M,noData,99999,noData,noData,noData
WOLFKARDC1,2006-07-04,00:01,noData,B,GRCA,1901-46103,"W,GX",38.2,89,99999,ASY,M,noData,99999,noData,noData,noData
WOLFKARDC1,2007-06-13,00:01,noData,B,SOSP,2281-69405,"BG,X",21.5,65,99999,AHY,M,noData,99999,noData,noData,noData
WOLFKARDC1,2007-06-13,00:01,noData,B,NOMO,962-47747,"X,RR",48,107,99999,AHY,M,noData,99999,noData,noData,noData
WOLFKARDC1,2007-06-13,00:01,noData,B,GRCA,1951-41088,"B,KX",36.3,89,99999,AHY,M,noData,99999,noData,noData,noData
WOLFKARDC1,2008-06-26,00:01,noData,B,GRCA,2301-56844,"BX,KB",34.4,89,99999,AHY,M,noData,99999,noData,noData,noData
WOLFKARDC1,2008-06-26,00:01,noData,B,AMRO,1232-87923,"O,YX",75.3,129,99999,AHY,M,noData,99999,noData,noData,noData
WOLFKARDC1,2008-06-26,00:01,noData,B,AMRO,1232-87924,"GO,X",77.6,126,99999,AHY,M,noData,99999,noData,noData,noData
WOLFKARDC1,2008-06-26,00:01,noData,B,SOSP,2341-30127,"X,BP",21.5,65,99999,AHY,M,noData,99999,noData,noData,noData
WOLFKARDC1,2008-06-26,00:01,noData,R,SOSP,4501-87456,"X,WW",21.5,99999,99999,AHY,M,noData,99999,noData,noData,noData
WOLFKARDC1,2009-07-29,00:01,noData,B,SOSP,2411-15050,"PG,X",20,65,99999,AHY,M,noData,99999,noData,noData,noData
WOLFKARDC1,2010-07-27,00:01,noData,B,NOCA,2421-11564,"X,MK",44.9,89,99999,AHY,F,noData,99999,noData,noData,noData
WOLFKARDC1,2010-07-27,00:01,noData,B,SOSP,2251-80390,"PX,K",18.5,62,99999,AHY,F,noData,99999,noData,noData,noData
WOLFKARDC1,2010-07-27,00:01,noData,B,GRCA,2421-11565,"X,KY",37.5,91,99999,AHY,M,noData,99999,noData,noData,noData
WOLFKARDC1,2010-07-27,00:01,noData,B,SOSP,2251-80391,"M,WX",19.3,62,99999,AHY,M,noData,99999,noData,noData,noData
WOLFKARDC1,2012-08-06,00:01,noData,B,SOSP,2341-30393,"XW,W",20.1,65,99999,AHY,M,noData,99999,noData,noData,noData
WOLFKARDC1,2012-08-06,00:01,noData,B,SOSP,2341-30394,"XK,M",21.4,60,99999,AHY,F,noData,99999,noData,noData,noData
WOLFKARDC1,2012-08-06,00:01,noData,B,NOCA,2561-44942,"O,XO",42.7,93,99999,AHY,M,noData,99999,noData,noData,noData
WOLFKARDC1,2012-08-06,00:01,noData,B,SOSP,2341-30395,"M,BX",21.6,68,99999,AHY,M,noData,99999,noData,noData,noData
WOLFKARDC1,2012-08-06,00:01,noData,B,CACH,2570-44760,"KR,X",9.8,61,99999,U,U,noData,99999,noData,noData,noData
WOLFKARDC1,2013-06-04,00:01,noData,B,CARW,2441-96349,"G,XW",21.9,99999,55,AHY,M,noData,99999,noData,noData,noData
WOLFKARDC1,2014-05-04,00:01,noData,B,CACH,2730-24707,"X,BR",99999,99999,99999,noData,noData,noData,99999,noData,noData,noData
WOLFKARDC1,2014-08-16,00:01,noData,B,SOSP,2661-31546,"X,GO",19.6,64.6,99999,AHY,F,noData,99999,noData,noData,noData
WOLFKARDC1,2014-08-16,00:01,noData,B,GRCA,2531-74583,"R,RX",34.6,89,99999,HY,U,noData,99999,noData,noData,noData
WOLFKARDC1,2015-07-05,00:01,noData,B,GRCA,2531-74536,"X,WW",30.7,86.5,99999,SY,M,noData,99999,noData,noData,noData
WOLFKARDC1,2015-07-05,00:01,noData,B,GRCA,2531-74537,"X,KG",32,75,99999,HY,U,noData,99999,noData,noData,noData
WOLFKARDC1,2015-07-05,00:01,noData,B,SOSP,2661-31586,"RY,X",21.9,67,99999,AHY,M,noData,99999,noData,noData,noData
WOLFMARNC1,2017-05-11,07:15,AJB,B,CARW,2771-40522,"X,WB",21.5,61,52,AHY,M,CP,0,noData,NZP-NC-832,noData
WOLFMARNC1,2017-05-11,07:40,AJB,B,NOCA,2701-55870,"K,BX",42.2,94,101,AHY,M,CP,0,noData,NZP-NC-833,noData
WOLFMARNC1,2017-05-11,08:10,AJB,B,CARW,2771-40523,"XO,R",21.1,60,52,AHY,M,CP,0,noData,NZP-NC-834,noData
WOLFMARNC1,2015-06-25,08:45,noData,B,CACH,2180-92563,"GR,X",9.2,60,60,AHY,F,BP,0,noData,noData,noData
WOLFMARNC1,2015-06-25,08:45,noData,B,CACH,2180-92562,"YX,O",7.9,57,57,HY,U,noData,0,noData,noData,noData
WOLFMARNC1,2015-06-25,09:30,noData,B,CARW,2711-64161,"X,GY",20.5,62,62,AHY,M,CP,0,noData,noData,noData
WOLFMELPA1,2016-07-05,07:00,BR,B,NOCA,2651-51739,"Y,XP",40.8,96.5,109,AHY,M,CP,0.5,noData,noData,noData
WOLFMELPA1,2016-07-05,07:10,BR,B,NOCA,2651-51740,"X,-",99999,84.5,92.5,HY,M,noData,0.5,noData,noData,noData
WOLFMELPA1,2016-07-05,07:20,BR,B,RBGR,2651-51741,"X,-",36.2,97.5,73.5,ASY,M,CP,0,noData,noData,noData
WOLFMELPA1,2016-07-05,07:30,BR,B,NOCA,2651-51742,"M,MX",39.7,93.5,105,AHY,M,CP,0,noData,noData,noData
WOLFMELPA1,2016-07-05,07:30,BR,B,NOCA,2651-51743,"M,MX",45.4,92,98.5,SY,F,BP,0.5,noData,noData,noData
WOLFMELPA1,2016-07-05,08:45,BR,B,NOCA,2651-51744,"GP,X",43,90,100,AHY,M,CP,0.5,noData,noData,noData
WOLFMELPA1,2016-07-05,09:05,BR,B,BCCH,2750-63804,"G,GX",9.8,62.5,59.5,AHY,F,BP,0,noData,noData,noData
WOLFMELPA1,2016-07-05,09:15,BR,R,BCCH,2750-64106,"BO,X",11.1,66.5,59.5,AHY,U,noData,0.5,noData,noData,noData
WOLFMELPA1,2016-07-05,09:20,BR,B,RBGR,2651-51745,"X,-",45.9,98.5,75,SY,F,BP,0.5,noData,noData,noData
WOLFMELPA1,2016-07-05,09:35,BR,B,BCCH,2750-63805,"PM,X",11.5,65,62,AHY,U,noData,0.5,noData,noData,noData
WOLFMELPA1,2016-07-05,09:45,BR,B,BCCH,2750-63806,"X,YY",9.8,59.5,54.5,AHY,U,noData,0.5,noData,noData,noData
WOLFMELPA1,2016-07-05,10:00,BR,B,CARW,2711-77812,"P,PX",21.3,61,52,ASY,M,CP,0,noData,noData,noData
WOLFMELPA1,2016-07-05,10:20,BR,B,SOSP,2711-77813,"OX,GG",22.2,67.5,71.5,ASY,M,CP,0,noData,noData,noData
WOLFMELPA1,2016-07-05,10:30,BR,B,SOSP,2711-77814,"MM,PX",20.9,63,63.5,ASY,M,CP,0.5,noData,noData,noData
WOLFMELPA1,2016-07-05,10:40,BR,B,NOCA,2651-51746,"Y,YX",43.6,90,98,AHY,F,BP,1,noData,noData,noData
WOLFMELPA1,2016-07-05,11:40,BR,B,BCCH,2750-63807,"MX,M",10.9,65.5,65,AHY,M,CP,0.5,noData,noData,noData
WOLFMELPA1,2017-06-06,00:01,LY,B,HOWR,2840-18508,"GW,RX",10.8,50,41,ASY,M,CP,1,noData,noData,noData
WOLFMELPA1,2017-06-06,07:35,LY,B,BCCH,2840-18509,"OW,WX",9.6,61,47,ASY,F,BP,2,noData,noData,noData
WOLFMELPA1,2017-06-06,07:40,LY,B,GRCA,2421-04307,"OO,OX",35,89,90,ASY,M,CP,0,noData,noData,noData
WOLFMELPA1,2017-06-06,08:00,LY,R,BCCH,2750-63807,"MX,M",10.5,67,57,ASY,U,noData,0.5,noData,noData,noData
WOLFMELPA1,2015-06-04,00:01,noData,B,RWBL,1352-46381,"X,-",63.3,119,91.5,ASY,M,CP,0.5,noData,noData,noData
WOLFMELPA1,2015-06-04,00:01,noData,B,GRCA,1781-50459,"B,XY",35.6,93.5,99,ASY,M,CP,0,noData,noData,noData
WOLFMELPA1,2015-06-04,00:01,noData,B,NOCA,1781-50460,"B,YX",40.8,91.5,97.5,AHY,F,BP,0,noData,noData,noData
WOLFMELPA1,2015-06-04,00:01,noData,B,NOCA,1781-50461,"OX,R",44.2,94.5,105.5,AHY,M,CP,1,noData,noData,noData
WOLFMELPA1,2015-06-04,00:01,noData,B,NOCA,1781-50462,"X,BW",40.6,94.5,97,AHY,F,BP,1,noData,noData,noData
WOLFMELPA1,2015-06-04,00:01,noData,B,NOCA,1781-50463,"W,WX",41,94,101.5,AHY,M,CP,0,noData,noData,noData
WOLFMELPA1,2015-06-04,00:01,noData,B,SOSP,2711-77425,"BM,X",22.2,65,65.5,ASY,F,BP,1,noData,noData,noData
WOLFMELPA1,2015-06-04,00:01,noData,B,SOSP,2711-77426,"M,RX",22.2,68.5,69,ASY,M,CP,0,noData,noData,noData
WOLFMELPA1,2015-06-04,00:01,noData,B,BCCH,2750-64106,"BO,X",11.2,67.5,60.5,ASY,M,CP,0,noData,noData,noData
WOLFMELPA1,2015-06-04,00:01,noData,B,BCCH,2750-64107,"X,BR",11.4,66.5,60,ASY,M,CP,1,noData,noData,noData
WOODLPKGA1,2016-06-23,07:30,TG RR,B,GRCA,2651-52452,"-,X",33.5,86,89,ASY,F,BP,0.5,noData,noData,noData
WOODMIDGA1,2016-05-10,08:30,"JLD,BNT",B,SOSP,2651-52435,"M,XO",21.1,71,68,AHY,M,CP,1,noData,noData,noData
WOODMIDGA1,2016-05-10,11:30,"JLD,BNT",B,CARW,2651-52436,"RB,X",19.4,61,49,AHY,M,CP,0,noData,noData,noData
WOODPAUVA1,2016-07-11,08:15,JLM,B,HOWR,2750-64358,"Y,XB",11.9,48,41,AHY,F,BP,0,noData,noData,noData
WOODPAUVA1,2016-07-11,08:43,JLM,B,HOWR,2750-64359,"OB,X",10.9,46,41,AHY,F,BP,0,noData,noData,noData
WOODPAUVA1,2016-07-11,09:00,JLM,B,CARW,2741-54638,"OX,W",19,60,48,AHY,F,BP,0,noData,noData,noData
WOODPAUVA1,2016-07-11,09:23,JLM,B,GRCA,2651-51851,"Y,MX",33.2,89,93,SY,U,noData,0,noData,noData,noData
WOODPAUVA1,2016-07-11,10:03,JLM,B,HOWR,2750-64360,"G,XB",10.7,49,43,AHY,M,CP,0,noData,noData,noData
WOODPAUVA1,2016-07-11,10:34,JLM,B,HOWR,2750-64362,"PW,X",11.5,50,40,HY,U,noData,0,noData,noData,noData
WOODPAUVA1,2016-07-11,11:13,JLM,B,CACH,2750-64363,"WX,O",99999,58,48,SY,F,BP,0,noData,noData,noData
WOODPAUVA1,2017-06-08,08:10,AKW,R,HOWR,2750-64359,"OB,X",9.9,48,43.5,AHY,F,BP,0,noData,NZP-VA-092,noData
WOODPAUVA1,2017-06-08,08:30,AKW,B,CACH,2750-44485,"KB,RX",10.4,61,53.5,AHY,U,noData,1,US-VA-022,NZP-VA-093,noData
WOODPAUVA1,2017-06-08,08:36,AKW,R,NOCA,2331-72098,"MX,PB",42.4,91.5,97.5,AHY,M,noData,0,us-va-023,noData,Banded by owner- AKW added color bands
WOODPAUVA1,2017-06-08,08:36,AKW,R,HOWR,2750-64360,"G,XB",10.9,50.5,44,AHY,M,CP,1,noData,NZP-VA-098,noData
WOODPAUVA1,2017-06-08,09:20,AKW,B,CACH,2750-44486,"WB,WX",9.2,58,52.5,AHY,U,BP,1,US-VA-024,NZP-VA-094,noData
WOODPAUVA1,2017-06-08,11:40,AKW,B,HOWR,2750-44487,"KY,OX",10.2,51,45.5,AHY,M,CP,1,noData,NZP-VA-095,noData
WOODPAUVA1,2017-06-08,12:00,AKW,B,CARW,2771-42001,"WR,YX",22.7,59.5,50.5,AHY,M,CP,0.5,US-VA-025,NZP-VA-097,noData
WOODPAUVA1,2017-06-08,12:00,AKW,B,GRCA,2651-52185,"GO,BX",35.7,91.5,102,AHY,M,CP,0,US-VA-026,NZP-VA-096,noData
WOODPAUVA1,2001-07-10,00:01,noData,B,HOWR,2250-24284,"MX,W",11.2,52.5,43.5,AHY,M,noData,99999,noData,noData,noData
WOODPAUVA1,2001-07-10,00:01,noData,B,CACH,2250-24282,"O,XK",10.2,61,51.5,AHY,F,noData,99999,noData,noData,noData
WOODPAUVA1,2001-07-10,00:01,noData,B,HOWR,2250-24283,"RO,X",99999,99999,99999,noData,noData,noData,99999,noData,noData,noData
WOODPAUVA1,2001-07-10,00:01,noData,B,CARW,1141-05643,"O,KX",19.7,58.5,48.5,AHY,U,noData,99999,noData,noData,noData
WOODPAUVA1,2001-07-10,00:01,noData,B,GRCA,8001-21318,"X,RO",36.5,90,91.5,AHY,M,noData,99999,noData,noData,noData
WOODPAUVA1,2001-07-10,00:01,noData,B,CACH,2250-24285,"G,OX",10.6,60.5,45,HY,U,noData,99999,noData,noData,noData
WOODPAUVA1,2002-05-09,00:01,noData,B,CARW,1721-48523,"RX,Y",21.1,60,99999,AHY,M,noData,99999,noData,noData,noData
WOODPAUVA1,2002-05-09,00:01,noData,B,AMRO,1152-87526,"Y,YX",71.1,128,99999,AHY,M,noData,99999,noData,noData,noData
WOODPAUVA1,2002-05-09,00:01,noData,B,NOCA,8001-21332,"YX,W",43,96.5,99999,AHY,M,noData,99999,noData,noData,noData
WOODPAUVA1,2002-05-09,00:01,noData,B,GRCA,8001-21331,"YX,G",33.1,93,99999,AHY,M,noData,99999,noData,noData,noData
WOODPAUVA1,2003-07-16,00:01,noData,B,GRCA,1801-77844,"W,WX",49.5,89,99999,AHY,F,noData,99999,noData,noData,noData
WOODPAUVA1,2003-07-16,00:01,noData,B,NOCA,1801-77845,"X,GK",99999,88,99999,HY,U,noData,99999,noData,noData,noData
WOODPAUVA1,2004-04-15,00:01,noData,B,CACH,1950-50466,"OB,X",10.4,59,99999,AHY,U,noData,99999,noData,noData,noData
WOODPAUVA1,2004-04-15,00:01,noData,B,CACH,1950-50467,"R,XW",10.4,59,99999,AHY,F,noData,99999,noData,noData,noData
WOODPAUVA1,2004-04-15,00:01,noData,B,CACH,1950-50465,"XK,Y",10.1,63,99999,AHY,U,noData,99999,noData,noData,noData
WOODPAUVA1,2004-06-26,00:01,noData,B,GRCA,1751-09303,"XR,M",36.3,97,99999,AHY,U,noData,99999,noData,noData,noData
WOODPAUVA1,2004-06-26,00:01,noData,B,GRCA,1751-09305,"Y,XM",35.1,93,99999,AHY,U,noData,99999,noData,noData,noData
WOODPAUVA1,2004-06-26,00:01,noData,R,GRCA,1801-77844,"W,WX",46.1,99999,99999,AHY,F,noData,99999,noData,noData,noData
WOODPAUVA1,2004-06-28,00:01,noData,B,NOCA,1751-09304,"X,BR",39.4,89.5,99999,AHY,M,noData,99999,noData,noData,noData
WOODPAUVA1,2007-07-01,00:01,noData,B,CARW,1931-74883,"M,YX",18.3,54.5,99999,HY,U,noData,99999,noData,noData,noData
WOODPAUVA1,2007-07-05,00:01,noData,B,GRCA,841-76332,"X,GW",99999,99999,99999,noData,noData,noData,99999,noData,noData,Caught by participant
WOODPAUVA1,2007-07-13,00:01,noData,B,GRCA,1991-21143,"OP,X",37.6,85,99999,HY,M,noData,99999,noData,noData,noData
WOODPAUVA1,2007-07-13,00:01,noData,B,NOCA,1991-21144,"O,XM",37.3,82,99999,HY,F,noData,99999,noData,noData,noData
WOODPAUVA1,2007-07-13,00:01,noData,B,HOWR,2510-04326,"Y,XY",11.1,52,99999,HY,M,noData,99999,noData,noData,noData
